,Exam_Score,Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Parental_Involvement,Access_to_Resources,Parental_Education_Level,Resource_Utilization_Score,Motivation_Effort,Parental_Support_Score
41,0.4404304778403312,0.6670374840214125,-0.2623221666348756,-0.771537924746423,0.40342203191033194,1.0,1.0,0.0,0.40342203191033194,0.6670374840214125,0.0
42,0.9521763894644202,0.16861550928836513,1.7316185618232243,1.1718082523037041,1.2096340204753586,1.0,1.0,2.0,1.2096340204753586,0.0,2.0
43,1.2080493452764647,1.6638814334875072,1.6449254866728722,-1.4655901308357542,-1.2090019452197214,0.0,1.0,2.0,-1.2090019452197214,1.6638814334875072,0.0
44,0.6963034336523757,0.9993188005101108,0.7779947351693505,-0.6327274835285568,-1.2090019452197214,2.0,1.0,1.0,-1.2090019452197214,0.9993188005101108,2.0
45,-0.5830613454078468,0.16861550928836513,-0.8691736926873408,0.47775604621437306,-1.2090019452197214,1.0,0.0,0.0,-0.0,0.33723101857673027,0.0
46,1.2080493452764647,0.6670374840214125,1.038073960620407,0.06132472256077436,0.40342203191033194,1.0,2.0,0.0,0.8068440638206639,0.6670374840214125,0.0
47,-0.5830613454078468,0.5008968257770634,-1.389332143589454,-1.1185640277910887,1.2096340204753586,1.0,1.0,0.0,1.2096340204753586,1.0017936515541268,0.0
48,-0.5830613454078468,-0.32980646544468223,-0.8691736926873408,-1.0491588071821554,-0.40278995665469475,2.0,0.0,1.0,-0.0,-0.32980646544468223,2.0
49,-0.07131543378375782,0.002474851044015999,0.7779947351693505,-1.1879692484000217,-0.40278995665469475,1.0,1.0,0.0,-0.40278995665469475,0.002474851044015999,0.0
50,-0.8389343012198913,-1.8250723896438243,0.6046085848686461,-0.771537924746423,-0.40278995665469475,0.0,1.0,0.0,-0.40278995665469475,-1.8250723896438243,0.0
51,-0.07131543378375782,-1.326650414910777,1.038073960620407,0.2001351637786406,1.2096340204753586,0.0,0.0,1.0,0.0,-2.653300829821554,0.0
52,-0.3271883895958023,0.002474851044015999,0.6046085848686461,-1.0491588071821554,-1.2090019452197214,1.0,2.0,0.0,-2.4180038904394427,0.002474851044015999,0.0
53,-0.5830613454078468,0.6670374840214125,-0.8691736926873408,-0.2857013804838912,-0.40278995665469475,1.0,1.0,0.0,-0.40278995665469475,0.6670374840214125,0.0
54,0.18455752202828668,0.002474851044015999,0.2578362842672374,0.8247821492590386,-1.2090019452197214,2.0,1.0,0.0,-1.2090019452197214,0.0,0.0
55,-0.5830613454078468,-0.4959471236890314,-0.002242941183819091,0.40835082560543995,-0.40278995665469475,1.0,1.0,1.0,-0.40278995665469475,-0.4959471236890314,1.0
56,0.18455752202828668,-1.4927910731551262,1.2981531860714635,1.1718082523037041,0.40342203191033194,1.0,1.0,2.0,0.0,-1.4927910731551262,2.0
57,0.9521763894644202,-0.32980646544468223,0.9513808854700547,-0.42451182170175744,2.822057997605412,2.0,1.0,0.0,2.822057997605412,-0.32980646544468223,0.0
58,-0.07131543378375782,0.002474851044015999,0.6913016600189983,-1.7432110132714866,0.40342203191033194,1.0,2.0,0.0,0.0,0.002474851044015999,0.0
59,-0.8389343012198913,0.16861550928836513,-0.6957875423866364,-1.2573744690089548,-0.40278995665469475,1.0,1.0,1.0,-0.40278995665469475,0.16861550928836513,1.0
60,-1.8624261244680693,-2.4896350226212207,-0.955866767837693,0.13072994316970749,0.40342203191033194,1.0,1.0,1.0,0.0,-2.4896350226212207,1.0
61,-0.8389343012198913,0.002474851044015999,-1.3026390684391016,0.8941873698679718,-1.2090019452197214,2.0,1.0,0.0,-1.2090019452197214,0.002474851044015999,0.0
62,0.4404304778403312,0.8331781422657616,0.6046085848686461,0.9635925904769048,-0.40278995665469475,0.0,2.0,0.0,-0.8055799133093895,0.8331781422657616,0.0
63,-1.0948072570319358,0.002474851044015999,-1.476025218739806,-1.3961849102268211,0.40342203191033194,1.0,1.0,0.0,0.40342203191033194,0.004949702088031998,0.0
64,0.6963034336523757,-0.4959471236890314,1.4715393363721678,0.9635925904769048,-0.40278995665469475,2.0,0.0,1.0,-0.0,-0.4959471236890314,2.0
65,-0.07131543378375782,0.6670374840214125,-0.34901524178522775,-0.2162961598749581,-0.40278995665469475,2.0,0.0,1.0,-0.0,0.0,2.0
66,1.2080493452764647,1.6638814334875072,0.5179155097182939,0.6859717080411724,0.40342203191033194,1.0,2.0,2.0,0.8068440638206639,3.3277628669750143,2.0
67,0.6963034336523757,1.9961627499762056,0.5179155097182939,-0.49391704231069056,-0.40278995665469475,1.0,1.0,0.0,-0.40278995665469475,0.0,0.0
68,0.18455752202828668,1.16545945875446,-1.0425598429880452,1.5188343553483699,-0.40278995665469475,1.0,1.0,1.0,-0.40278995665469475,0.0,1.0
69,-1.6065531686560248,-1.6589317313994754,-1.562718293890158,-0.49391704231069056,1.2096340204753586,1.0,0.0,2.0,0.0,-3.3178634627989507,2.0
70,-1.3506802128439803,-0.32980646544468223,-1.6494113690405103,-0.6327274835285568,-0.40278995665469475,1.0,1.0,0.0,-0.40278995665469475,-0.32980646544468223,0.0
71,-0.5830613454078468,0.16861550928836513,0.17114320911688524,-1.4655901308357542,1.2096340204753586,0.0,0.0,1.0,0.0,0.33723101857673027,0.0
72,-0.5830613454078468,-0.32980646544468223,-0.7824806175369886,-0.2857013804838912,-0.40278995665469475,2.0,1.0,0.0,-0.40278995665469475,-0.32980646544468223,0.0
73,0.18455752202828668,1.16545945875446,0.08445013396653307,0.2001351637786406,-1.2090019452197214,1.0,1.0,0.0,-1.2090019452197214,1.16545945875446,0.0
74,-1.3506802128439803,-1.8250723896438243,-0.5224013920859321,-0.6327274835285568,-0.40278995665469475,1.0,2.0,0.0,-0.8055799133093895,-0.0,0.0
75,-1.0948072570319358,0.002474851044015999,-1.2159459932887495,-1.4655901308357542,0.40342203191033194,0.0,1.0,2.0,0.40342203191033194,0.002474851044015999,0.0
76,-0.07131543378375782,-0.32980646544468223,-0.17562909148452344,0.6859717080411724,1.2096340204753586,2.0,0.0,1.0,0.0,-0.6596129308893645,2.0
77,0.6963034336523757,0.5008968257770634,0.43122243456794174,0.13072994316970749,-1.2090019452197214,0.0,2.0,1.0,-2.4180038904394427,0.5008968257770634,0.0
78,-0.3271883895958023,0.16861550928836513,-1.2159459932887495,-0.07748571865709186,0.40342203191033194,1.0,1.0,0.0,0.40342203191033194,0.16861550928836513,0.0
79,-0.5830613454078468,-0.32980646544468223,0.08445013396653307,-0.2857013804838912,-1.2090019452197214,2.0,0.0,0.0,-0.0,-0.32980646544468223,0.0
80,-1.0948072570319358,0.002474851044015999,-0.8691736926873408,1.102403031694771,-0.40278995665469475,1.0,1.0,0.0,-0.40278995665469475,0.002474851044015999,0.0
81,0.9521763894644202,-0.16366580720033314,1.2981531860714635,1.3800239141305035,-1.2090019452197214,1.0,1.0,1.0,-1.2090019452197214,-0.32733161440066627,1.0
82,-0.07131543378375782,-0.6620877819333805,0.6046085848686461,0.06132472256077436,-0.40278995665469475,1.0,1.0,2.0,-0.40278995665469475,-1.324175563866761,2.0
83,1.7197952569005537,1.16545945875446,0.8646878103197027,0.7553769286501055,0.40342203191033194,1.0,2.0,1.0,0.8068440638206639,2.33091891750892,1.0
84,2.2315411685246427,1.6638814334875072,1.55823241152252,0.5471612668233061,-0.40278995665469475,2.0,2.0,0.0,-0.0,3.3277628669750143,0.0
85,-0.3271883895958023,-0.16366580720033314,-0.5224013920859321,-1.4655901308357542,-1.2090019452197214,1.0,2.0,1.0,-2.4180038904394427,-0.32733161440066627,1.0
86,-1.0948072570319358,-0.4959471236890314,-1.1292529181383972,-0.2857013804838912,-0.40278995665469475,2.0,0.0,0.0,-0.0,-0.4959471236890314,0.0
87,-0.8389343012198913,-0.16366580720033314,-0.8691736926873408,0.9635925904769048,-0.40278995665469475,1.0,1.0,0.0,-0.40278995665469475,-0.16366580720033314,0.0
88,0.18455752202828668,-0.16366580720033314,1.2114601109211114,0.06132472256077436,2.0158460090403856,1.0,0.0,0.0,0.0,-0.16366580720033314,0.0
89,-0.3271883895958023,0.33475616753271425,0.6913016600189983,-0.49391704231069056,0.40342203191033194,1.0,1.0,0.0,0.0,0.33475616753271425,0.0
90,0.6963034336523757,0.5008968257770634,0.7779947351693505,0.47775604621437306,0.40342203191033194,1.0,0.0,1.0,0.0,0.5008968257770634,1.0
91,1.4639223010885092,-0.32980646544468223,1.2981531860714635,1.3106186935215705,3.6282699861704386,1.0,2.0,0.0,7.256539972340877,-0.32980646544468223,0.0
92,2.487414124336687,1.6638814334875072,1.55823241152252,1.4494291347394366,-0.40278995665469475,1.0,2.0,2.0,-0.8055799133093895,1.6638814334875072,2.0
93,-1.8624261244680693,-0.6620877819333805,-1.7361044441908624,0.8247821492590386,-1.2090019452197214,1.0,0.0,0.0,-0.0,-0.0,0.0
94,0.18455752202828668,0.002474851044015999,-0.17562909148452344,-0.771537924746423,0.40342203191033194,1.0,2.0,0.0,0.8068440638206639,0.002474851044015999,0.0
95,-0.07131543378375782,0.33475616753271425,-0.17562909148452344,1.4494291347394366,-1.2090019452197214,1.0,1.0,0.0,-1.2090019452197214,0.33475616753271425,0.0
96,-0.07131543378375782,-1.326650414910777,0.3445293594175896,-0.2857013804838912,0.40342203191033194,2.0,2.0,1.0,0.0,-1.326650414910777,2.0
97,0.6963034336523757,0.9993188005101108,-0.17562909148452344,-0.7021327041374898,1.2096340204753586,2.0,1.0,1.0,1.2096340204753586,0.9993188005101108,2.0
98,-0.3271883895958023,-1.8250723896438243,1.2114601109211114,-0.6327274835285568,-1.2090019452197214,2.0,0.0,1.0,-0.0,-0.0,2.0
99,-0.5830613454078468,0.16861550928836513,-0.34901524178522775,1.4494291347394366,-0.40278995665469475,0.0,1.0,0.0,-0.40278995665469475,0.16861550928836513,0.0
100,0.18455752202828668,-0.16366580720033314,-0.7824806175369886,0.40835082560543995,0.40342203191033194,2.0,1.0,0.0,0.40342203191033194,-0.16366580720033314,0.0
101,-0.5830613454078468,1.16545945875446,-1.3026390684391016,-1.2573744690089548,0.40342203191033194,1.0,1.0,2.0,0.40342203191033194,1.16545945875446,2.0
102,-0.07131543378375782,1.8300220917318564,-1.562718293890158,0.5471612668233061,-1.2090019452197214,2.0,1.0,1.0,-1.2090019452197214,1.8300220917318564,2.0
103,0.9521763894644202,0.16861550928836513,1.2114601109211114,-0.14689093926602498,0.40342203191033194,1.0,1.0,2.0,0.40342203191033194,0.0,2.0
104,0.9521763894644202,0.6670374840214125,-0.5224013920859321,1.3800239141305035,-0.40278995665469475,2.0,2.0,2.0,-0.8055799133093895,1.334074968042825,4.0
105,0.9521763894644202,1.16545945875446,1.2114601109211114,0.7553769286501055,0.40342203191033194,1.0,0.0,0.0,0.0,1.16545945875446,0.0
106,-0.5830613454078468,0.6670374840214125,-1.1292529181383972,-1.3961849102268211,0.40342203191033194,2.0,1.0,1.0,0.40342203191033194,1.334074968042825,2.0
107,0.9521763894644202,0.6670374840214125,1.2981531860714635,0.13072994316970749,-0.40278995665469475,1.0,2.0,0.0,-0.8055799133093895,0.0,0.0
108,-0.5830613454078468,0.002474851044015999,-0.7824806175369886,-1.6044005720536203,-0.40278995665469475,2.0,1.0,0.0,-0.40278995665469475,0.004949702088031998,0.0
109,-1.3506802128439803,-1.6589317313994754,-0.2623221666348756,-0.771537924746423,-0.40278995665469475,0.0,2.0,1.0,-0.8055799133093895,-3.3178634627989507,0.0
110,-0.5830613454078468,0.16861550928836513,-0.8691736926873408,-0.07748571865709186,0.40342203191033194,1.0,1.0,2.0,0.40342203191033194,0.0,2.0
111,-1.0948072570319358,-1.160509756666428,-0.5224013920859321,-0.771537924746423,2.0158460090403856,1.0,1.0,0.0,2.0158460090403856,-0.0,0.0
112,-0.5830613454078468,0.6670374840214125,-0.08893601633417127,-0.49391704231069056,0.40342203191033194,0.0,0.0,0.0,0.0,1.334074968042825,0.0
113,1.2080493452764647,1.4977407752431582,1.2981531860714635,-0.771537924746423,-0.40278995665469475,1.0,0.0,0.0,-0.0,1.4977407752431582,0.0
114,-0.5830613454078468,1.16545945875446,-1.389332143589454,-0.3551066010928243,-1.2090019452197214,0.0,1.0,0.0,-1.2090019452197214,1.16545945875446,0.0
115,0.6963034336523757,0.5008968257770634,-0.5224013920859321,1.2412134729126374,2.0158460090403856,1.0,2.0,0.0,4.031692018080771,0.5008968257770634,0.0
116,0.4404304778403312,2.660725382953602,-0.7824806175369886,-1.3267796896178878,0.40342203191033194,1.0,1.0,0.0,0.40342203191033194,2.660725382953602,0.0
117,0.6963034336523757,0.8331781422657616,-0.5224013920859321,0.8941873698679718,1.2096340204753586,2.0,2.0,0.0,2.4192680409507172,0.8331781422657616,0.0
118,1.9756682127125982,1.9961627499762056,1.124767035770759,1.2412134729126374,-0.40278995665469475,1.0,1.0,2.0,-0.40278995665469475,3.992325499952411,2.0
119,0.9521763894644202,1.16545945875446,1.2114601109211114,0.13072994316970749,-1.2090019452197214,1.0,0.0,1.0,-0.0,1.16545945875446,1.0
120,-0.8389343012198913,-0.16366580720033314,-1.562718293890158,1.032997811085838,0.40342203191033194,1.0,1.0,1.0,0.40342203191033194,-0.0,1.0
121,0.9521763894644202,0.5008968257770634,0.17114320911688524,0.5471612668233061,0.40342203191033194,1.0,2.0,2.0,0.8068440638206639,0.5008968257770634,2.0
122,-0.8389343012198913,0.33475616753271425,-0.002242941183819091,-1.2573744690089548,-0.40278995665469475,0.0,0.0,2.0,-0.0,0.0,0.0
123,0.6963034336523757,-0.32980646544468223,-0.34901524178522775,0.47775604621437306,0.40342203191033194,1.0,2.0,2.0,0.8068440638206639,-0.6596129308893645,2.0
124,-0.8389343012198913,-0.16366580720033314,-1.3026390684391016,-0.7021327041374898,-0.40278995665469475,1.0,0.0,1.0,-0.0,-0.32733161440066627,1.0
125,-1.0948072570319358,-1.160509756666428,0.2578362842672374,-1.1185640277910887,2.0158460090403856,0.0,0.0,0.0,0.0,-2.321019513332856,0.0
126,1.2080493452764647,1.331600116998809,0.3445293594175896,0.06132472256077436,-1.2090019452197214,2.0,2.0,0.0,-2.4180038904394427,2.663200233997618,0.0
127,-0.5830613454078468,0.6670374840214125,-1.562718293890158,-1.5349953514446872,-1.2090019452197214,2.0,0.0,2.0,-0.0,0.6670374840214125,4.0
128,1.9756682127125982,1.331600116998809,1.6449254866728722,0.8941873698679718,1.2096340204753586,1.0,1.0,0.0,1.2096340204753586,1.331600116998809,0.0
129,0.4404304778403312,0.5008968257770634,0.9513808854700547,-1.2573744690089548,0.40342203191033194,2.0,0.0,0.0,0.0,0.5008968257770634,0.0
130,-0.3271883895958023,0.002474851044015999,-1.0425598429880452,0.06132472256077436,0.40342203191033194,2.0,2.0,0.0,0.8068440638206639,0.0,0.0
131,-0.5830613454078468,-1.160509756666428,-0.2623221666348756,-0.9103483659642893,-0.40278995665469475,1.0,1.0,1.0,-0.40278995665469475,-1.160509756666428,1.0
132,-1.0948072570319358,-0.6620877819333805,-0.6957875423866364,-0.6327274835285568,-1.2090019452197214,1.0,1.0,1.0,-1.2090019452197214,-0.0,1.0
133,1.7197952569005537,1.6638814334875072,0.8646878103197027,-0.5633222629196236,0.40342203191033194,2.0,1.0,0.0,0.40342203191033194,3.3277628669750143,0.0
134,-0.07131543378375782,-0.32980646544468223,-0.17562909148452344,-0.9797535865732223,-0.40278995665469475,2.0,2.0,0.0,-0.8055799133093895,-0.0,0.0
135,0.18455752202828668,-1.160509756666428,0.43122243456794174,-0.14689093926602498,1.2096340204753586,0.0,2.0,2.0,2.4192680409507172,-2.321019513332856,0.0
136,0.6963034336523757,0.6670374840214125,-0.2623221666348756,-0.14689093926602498,1.2096340204753586,2.0,1.0,0.0,1.2096340204753586,0.6670374840214125,0.0
137,-0.3271883895958023,-2.1573537061325228,1.6449254866728722,-0.5633222629196236,-0.40278995665469475,0.0,2.0,0.0,-0.0,-0.0,0.0
138,1.7197952569005537,0.5008968257770634,1.55823241152252,0.13072994316970749,-0.40278995665469475,2.0,2.0,2.0,-0.8055799133093895,0.5008968257770634,4.0
139,1.4639223010885092,-0.32980646544468223,1.2981531860714635,1.4494291347394366,1.2096340204753586,1.0,2.0,2.0,2.4192680409507172,-0.32980646544468223,2.0
140,-0.07131543378375782,0.8331781422657616,-1.1292529181383972,0.47775604621437306,-0.40278995665469475,1.0,2.0,2.0,-0.8055799133093895,0.8331781422657616,2.0
141,-1.0948072570319358,-0.4959471236890314,-1.0425598429880452,-1.2573744690089548,0.40342203191033194,2.0,1.0,0.0,0.40342203191033194,-0.4959471236890314,0.0
142,-0.07131543378375782,0.16861550928836513,0.08445013396653307,-0.14689093926602498,1.2096340204753586,2.0,1.0,0.0,1.2096340204753586,0.16861550928836513,0.0
143,-1.3506802128439803,0.6670374840214125,-1.476025218739806,1.657644796566236,-1.2090019452197214,1.0,0.0,0.0,-0.0,0.0,0.0
144,0.18455752202828668,0.33475616753271425,-0.2623221666348756,-0.49391704231069056,1.2096340204753586,0.0,1.0,0.0,1.2096340204753586,0.33475616753271425,0.0
145,-2.6300449919042026,-0.9943690984220788,-1.1292529181383972,-0.6327274835285568,-1.2090019452197214,0.0,0.0,0.0,-0.0,-0.0,0.0
146,0.9521763894644202,1.331600116998809,1.6449254866728722,-0.9797535865732223,-0.40278995665469475,1.0,1.0,0.0,-0.0,1.331600116998809,0.0
147,0.4404304778403312,0.5008968257770634,-0.2623221666348756,-0.2162961598749581,0.40342203191033194,1.0,1.0,1.0,0.40342203191033194,0.5008968257770634,1.0
148,0.18455752202828668,0.002474851044015999,-0.5224013920859321,-0.42451182170175744,0.40342203191033194,2.0,2.0,1.0,0.8068440638206639,0.0,2.0
149,-0.8389343012198913,-0.4959471236890314,-1.2159459932887495,0.9635925904769048,-0.40278995665469475,1.0,1.0,0.0,-0.0,-0.4959471236890314,0.0
150,1.2080493452764647,0.002474851044015999,1.4715393363721678,0.6165664874322393,2.0158460090403856,1.0,0.0,0.0,0.0,0.0,0.0
151,-2.1182990802801136,-0.8282284401777297,-1.1292529181383972,-1.1185640277910887,-1.2090019452197214,0.0,1.0,0.0,-1.2090019452197214,-0.0,0.0
152,0.4404304778403312,-0.16366580720033314,0.6046085848686461,0.13072994316970749,1.2096340204753586,2.0,2.0,0.0,2.4192680409507172,-0.0,0.0
153,-0.8389343012198913,0.8331781422657616,-1.389332143589454,-1.5349953514446872,-0.40278995665469475,1.0,1.0,1.0,-0.40278995665469475,0.0,1.0
154,-1.8624261244680693,-0.4959471236890314,-1.6494113690405103,-1.1879692484000217,-0.40278995665469475,0.0,0.0,0.0,-0.0,-0.4959471236890314,0.0
155,-0.07131543378375782,-0.6620877819333805,-0.5224013920859321,-0.49391704231069056,0.40342203191033194,2.0,2.0,1.0,0.8068440638206639,-0.0,2.0
156,0.6963034336523757,-0.4959471236890314,0.7779947351693505,0.47775604621437306,1.2096340204753586,1.0,1.0,1.0,1.2096340204753586,-0.4959471236890314,1.0
157,-0.8389343012198913,-0.9943690984220788,-0.2623221666348756,1.657644796566236,0.40342203191033194,0.0,0.0,2.0,0.0,-0.0,0.0
158,-0.3271883895958023,-0.16366580720033314,-0.6090944672362842,-0.42451182170175744,-0.40278995665469475,0.0,2.0,2.0,-0.8055799133093895,-0.32733161440066627,0.0
159,0.6963034336523757,-0.4959471236890314,1.55823241152252,-0.3551066010928243,-0.40278995665469475,1.0,2.0,0.0,-0.8055799133093895,-0.0,0.0
160,1.2080493452764647,1.6638814334875072,-0.002242941183819091,0.33894560499650683,-1.2090019452197214,2.0,2.0,2.0,-2.4180038904394427,1.6638814334875072,4.0
161,0.4404304778403312,0.5008968257770634,-0.43570831693557993,0.8247821492590386,-0.40278995665469475,2.0,1.0,1.0,-0.40278995665469475,0.0,2.0
162,-0.5830613454078468,-0.32980646544468223,-1.2159459932887495,1.1718082523037041,0.40342203191033194,2.0,1.0,0.0,0.40342203191033194,-0.32980646544468223,0.0
163,-0.3271883895958023,0.8331781422657616,-0.17562909148452344,-1.7432110132714866,-0.40278995665469475,0.0,2.0,0.0,-0.8055799133093895,0.8331781422657616,0.0
164,0.9521763894644202,-0.4959471236890314,1.7316185618232243,-0.8409431453553561,-0.40278995665469475,2.0,2.0,0.0,-0.8055799133093895,-0.0,0.0
165,-0.8389343012198913,-0.8282284401777297,-1.3026390684391016,1.2412134729126374,0.40342203191033194,1.0,2.0,1.0,0.8068440638206639,-0.0,1.0
166,-0.5830613454078468,0.6670374840214125,-0.8691736926873408,-0.8409431453553561,-1.2090019452197214,2.0,2.0,0.0,-0.0,0.0,0.0
167,2.7432870801487317,-0.16366580720033314,-1.0425598429880452,0.33894560499650683,-1.2090019452197214,1.0,1.0,0.0,-1.2090019452197214,-0.16366580720033314,0.0
168,1.9756682127125982,2.162303408220555,0.7779947351693505,1.657644796566236,0.40342203191033194,0.0,1.0,1.0,0.40342203191033194,2.162303408220555,0.0
169,0.6963034336523757,0.6670374840214125,-0.2623221666348756,1.657644796566236,-0.40278995665469475,2.0,2.0,0.0,-0.8055799133093895,0.6670374840214125,0.0
